0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/navigation/component?component=com%3Aproject HTTP/1.1" 200 578 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAt"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/project_pull_requests/list?project=com%3Aproject HTTP/1.1" 200 19 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAw"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/project_branches/list?project=com%3Aproject HTTP/1.1" 200 165 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAv"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/alm_settings/get_binding?project=com%3Aproject HTTP/1.1" 403 46 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAx"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/ce/analysis_status?component=com%3Aproject HTTP/1.1" 200 389 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAy"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/ce/component?component=com%3Aproject HTTP/1.1" 200 441 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAz"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/qualitygates/project_status?projectKey=com%3Aproject HTTP/1.1" 200 860 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAA0"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /images/source-code.svg HTTP/1.1" 304 - "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAA3"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /images/activity-chart.svg HTTP/1.1" 304 - "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAA4"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/measures/search_history?from=2021-03-16T06%3A24%3A30%2B0000&component=com%3Aproject&metrics=bugs%2Cvulnerabilities%2Csqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Ccode_smells%2Creliability_rating%2Csecurity_rating%2Csqale_rating&ps=1000 HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAA1"
